12800
12000
11300
11300
10300
8400
6900
6600
6200
5100
4900
4400
4300
3100
2800
1700
1600
1300
1000
1000
1000
600
500
500
100
100
100
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
